epoch,loss,val_loss
0,634.9583129882812,155.1562957763672
1,130.96127319335938,96.06612396240234
2,101.56587219238281,78.19651794433594
3,88.57012939453125,69.55796813964844
4,82.42854309082031,64.455078125
5,77.43031311035156,60.30537414550781
6,74.74182891845703,58.21133041381836
7,73.385498046875,56.75410461425781
8,71.54068756103516,55.36334228515625
9,70.79652404785156,54.49883270263672
10,69.86878204345703,53.64970779418945
11,68.97085571289062,53.671138763427734
12,68.41677856445312,53.17600631713867
13,67.82273864746094,52.71509552001953
14,67.9921646118164,52.66758346557617
15,67.3990707397461,52.43466567993164
16,67.63518524169922,52.49947738647461
17,67.08069610595703,52.268028259277344
18,66.924560546875,52.3739013671875
19,67.03541564941406,51.942481994628906
20,66.52869415283203,51.70258712768555
21,67.29973602294922,52.288330078125
22,66.48883056640625,51.42817306518555
23,66.14543914794922,52.29672622680664
24,66.45079040527344,51.764869689941406
25,65.93146514892578,51.728084564208984
26,65.56301879882812,51.388404846191406
27,66.04122161865234,51.746803283691406
28,66.1003646850586,51.444549560546875
29,66.13858032226562,51.24226760864258
30,66.37574005126953,51.42061996459961
31,65.72959899902344,51.32417297363281
32,66.16083526611328,51.4737434387207
33,65.54750061035156,51.47211837768555
34,65.3311767578125,51.81745147705078
35,65.49801635742188,51.20548629760742
36,65.51937866210938,52.28657150268555
37,65.3517837524414,51.46596145629883
38,65.38409423828125,51.82913589477539
39,66.06842803955078,51.34440612792969
40,65.25831604003906,51.1819953918457
41,65.56956481933594,51.18025588989258
42,65.27473449707031,51.152076721191406
43,64.55096435546875,50.9824333190918
44,65.09192657470703,51.53749465942383
45,64.74730682373047,51.167537689208984
46,65.26370239257812,51.191856384277344
47,65.37265014648438,50.83228302001953
48,65.01123046875,51.304386138916016
49,64.5494155883789,51.05107879638672
50,64.64196014404297,51.19154739379883
51,64.84571838378906,51.27213668823242
52,65.26895904541016,51.20368957519531
53,64.75424194335938,51.409767150878906
54,64.4757308959961,50.964805603027344
55,64.54608154296875,51.10010528564453
56,65.23734283447266,50.87207794189453
57,64.21346282958984,51.41775894165039
58,64.79039764404297,51.36224365234375
59,64.6760025024414,52.267086029052734
60,64.49847412109375,50.99122619628906
61,64.62258911132812,50.95018768310547
62,64.61628723144531,51.019405364990234
