epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
49,400.1459045410156,453.4027099609375,388.4012451171875,435.69000244140625
50,399.45062255859375,452.2855224609375,387.784423828125,434.71966552734375
51,398.8468017578125,451.2275695800781,387.2370300292969,433.83551025390625
52,398.1966247558594,450.239013671875,386.74822998046875,433.0267028808594
53,397.6867980957031,449.3318176269531,386.3114929199219,432.281982421875
54,397.1905822753906,448.4976806640625,385.9296875,431.6026611328125
55,396.7635192871094,447.722412109375,385.5965576171875,430.9862365722656
56,396.36907958984375,447.04254150390625,385.29736328125,430.41192626953125
57,396.0615234375,446.36181640625,385.0426940917969,429.9022216796875
58,395.7372741699219,445.7706298828125,384.81707763671875,429.42767333984375
59,395.5052795410156,445.2213439941406,384.62481689453125,428.9963684082031
60,395.22216796875,444.68017578125,384.4722900390625,428.6231384277344
61,395.1028747558594,444.24298095703125,384.3446044921875,428.27288818359375
62,394.9512939453125,443.83538818359375,384.2417907714844,427.9524841308594
63,394.7741394042969,443.43341064453125,384.163818359375,427.6696472167969
64,394.6636047363281,443.0810546875,384.10540771484375,427.4144592285156
65,394.5890197753906,442.7528381347656,384.0662841796875,427.1870422363281
66,394.5151672363281,442.4716796875,384.04351806640625,426.9765319824219
67,394.4640808105469,442.2583923339844,384.0362854003906,426.80712890625
68,394.4412841796875,441.9739685058594,384.041748046875,426.65203857421875
69,394.3973388671875,441.7598571777344,384.0572204589844,426.5090637207031
70,394.39532470703125,441.5707702636719,384.080810546875,426.3733215332031
71,394.41314697265625,441.375244140625,384.10400390625,426.2438659667969
72,394.406005859375,441.19586181640625,384.1065673828125,426.0858154296875
73,394.36297607421875,440.98907470703125,384.0372314453125,425.9087219238281
74,394.2394714355469,440.7464294433594,383.9398193359375,425.7040100097656
75,394.1403503417969,440.5291442871094,383.94757080078125,425.5692443847656
76,394.14306640625,440.3694152832031,383.99237060546875,425.47113037109375
77,393.853515625,440.2538146972656,384.00311279296875,425.4879150390625
78,392.97369384765625,440.6526184082031,382.786865234375,425.5639953613281
79,392.9132080078125,440.8500061035156,383.3235168457031,425.3054504394531
80,393.6031494140625,440.0829772949219,384.3119812011719,425.1786193847656
81,394.0675048828125,439.7234191894531,384.5490417480469,424.952392578125
82,394.0789794921875,439.651123046875,384.6034851074219,424.90252685546875
83,394.2138671875,439.47283935546875,384.04718017578125,424.6626281738281
84,393.7684020996094,439.2535095214844,382.8204040527344,424.4742736816406
85,393.39569091796875,439.7165832519531,382.950927734375,424.3483581542969
86,394.28594970703125,439.2882080078125,384.5162658691406,424.9122619628906
87,394.516357421875,439.370849609375,384.5627136230469,424.916748046875
88,394.4660949707031,439.3161315917969,384.7322692871094,424.7802429199219
89,394.4427185058594,439.1898193359375,384.9440002441406,424.5543212890625
90,394.48919677734375,438.97552490234375,383.18359375,424.08013916015625
91,394.01361083984375,438.703125,382.6053771972656,423.8674621582031
92,394.2782287597656,438.494140625,383.87847900390625,424.86737060546875
93,395.8089294433594,439.6455078125,384.5586853027344,424.560546875
94,396.79132080078125,439.51422119140625,389.8477783203125,426.29541015625
95,397.11053466796875,440.17657470703125,389.7248229980469,425.90252685546875
96,395.28448486328125,438.85577392578125,385.0539245605469,424.88360595703125
97,397.3265380859375,439.4535217285156,402.3104553222656,432.5024108886719
98,415.5362243652344,447.8191223144531,411.83856201171875,435.7360534667969
99,424.31622314453125,449.4006652832031,482.0670166015625,474.0096740722656
