epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
0,916.8539428710938,931.152587890625,836.570068359375,836.8268432617188
1,796.1549072265625,807.4713134765625,702.8673706054688,705.6471557617188
2,662.3797607421875,673.9974975585938,613.3804931640625,614.0256958007812
3,589.7796630859375,598.3910522460938,565.397216796875,563.8068237304688
4,554.3601684570312,560.86328125,541.1906127929688,538.4884033203125
5,536.7805786132812,541.8805541992188,529.6006469726562,526.1572875976562
6,528.6534423828125,532.731201171875,524.5286254882812,520.44677734375
7,524.4364624023438,535.7073364257812,512.746826171875,522.1917114257812
8,522.0202026367188,528.2152099609375,521.8394775390625,516.600830078125
9,526.4039916992188,526.6182861328125,454.4776306152344,465.6006164550781
10,373.224853515625,388.45977783203125,327.2438049316406,335.86859130859375
11,304.1136474609375,314.9801025390625,275.3636779785156,282.4236755371094
12,261.5161437988281,270.88433837890625,240.1726837158203,247.03700256347656
13,228.0810089111328,236.78282165527344,208.03025817871094,215.12615966796875
14,200.3275604248047,208.40599060058594,184.39190673828125,191.28253173828125
15,179.0605926513672,186.5035400390625,165.76046752929688,172.36875915527344
16,161.61245727539062,168.4630126953125,150.35194396972656,156.82513427734375
17,146.80902099609375,153.09825134277344,134.55462646484375,141.32684326171875
18,133.17694091796875,139.10830688476562,124.23068237304688,130.60629272460938
19,123.35671997070312,128.606201171875,113.6854476928711,119.73188018798828
20,112.66127014160156,118.00544738769531,103.73419952392578,109.93437957763672
21,104.28376770019531,109.22440338134766,95.71916961669922,102.0128173828125
22,96.27855682373047,101.15113830566406,88.41300201416016,94.63849639892578
23,89.24616241455078,94.0101318359375,81.28961944580078,87.58196258544922
24,82.78207397460938,87.45430755615234,75.97269439697266,82.04181671142578
25,77.43624877929688,81.91182708740234,70.7337875366211,76.69064331054688
26,72.59056091308594,76.878662109375,67.04344177246094,73.00287628173828
27,68.49392700195312,72.4703140258789,62.18993377685547,68.17159271240234
28,64.70364379882812,68.40876007080078,58.93649673461914,64.73519897460938
29,61.125022888183594,64.88500213623047,56.197113037109375,62.10099411010742
30,57.9785041809082,61.69218444824219,53.02791213989258,58.589599609375
31,56.58954620361328,60.66286087036133,51.94695281982422,57.525291442871094
32,54.24583435058594,58.2298469543457,54.01506042480469,59.73102569580078
33,52.51413345336914,55.99836730957031,47.913204193115234,53.279945373535156
34,49.95389175415039,53.610748291015625,50.4814567565918,54.76536560058594
35,48.50325012207031,51.944156646728516,44.28665542602539,49.70392608642578
36,46.175193786621094,49.59575271606445,43.64427947998047,48.3768196105957
37,44.96809768676758,48.34244918823242,41.1246337890625,46.34006881713867
38,43.60637283325195,46.67766571044922,41.018959045410156,46.14616394042969
39,43.91323471069336,46.9089241027832,45.28208541870117,49.848716735839844
40,44.01890182495117,46.59803771972656,37.6697883605957,42.634056091308594
41,39.88423156738281,43.08866882324219,37.355796813964844,42.256507873535156
