epoch,loss,val_loss
0,403.76104736328125,85.16231536865234
1,67.09371948242188,45.41532897949219
2,48.18387222290039,38.4838981628418
3,42.78679275512695,34.48955535888672
4,39.87687683105469,31.92494010925293
5,37.56678771972656,30.749353408813477
6,35.997596740722656,28.017961502075195
7,34.433006286621094,26.93512535095215
8,33.24481201171875,25.56118392944336
9,32.45353698730469,25.06662940979004
10,31.596393585205078,23.969545364379883
11,30.748586654663086,23.94923973083496
12,30.20815658569336,24.006437301635742
13,29.655601501464844,23.648595809936523
14,29.380277633666992,22.234899520874023
15,28.813440322875977,22.469289779663086
16,28.37639808654785,22.301069259643555
17,28.33875846862793,21.427288055419922
18,27.491260528564453,20.690095901489258
19,27.352954864501953,20.53730583190918
20,27.12159538269043,20.380687713623047
21,26.594125747680664,19.724956512451172
22,26.06139373779297,19.946489334106445
23,25.81015968322754,20.644371032714844
24,25.696456909179688,20.023048400878906
25,25.3992919921875,18.801721572875977
26,25.348285675048828,18.77016258239746
27,25.23333168029785,18.547109603881836
28,24.662851333618164,18.30106544494629
29,24.41139030456543,18.943819046020508
30,24.585363388061523,18.536046981811523
31,23.8748779296875,17.79285430908203
32,23.679567337036133,17.481504440307617
33,23.785865783691406,17.45844078063965
34,23.86433219909668,17.259187698364258
35,23.313169479370117,16.731834411621094
36,23.51470947265625,16.716337203979492
37,22.92470932006836,16.462291717529297
38,22.616281509399414,16.227203369140625
39,22.47524070739746,16.143878936767578
40,22.548458099365234,16.556100845336914
41,22.29684829711914,16.47958755493164
42,22.271974563598633,15.682777404785156
43,21.933176040649414,16.44977378845215
44,21.845251083374023,15.912894248962402
45,21.681560516357422,15.381497383117676
46,21.45167350769043,16.373044967651367
47,21.496803283691406,15.340669631958008
48,21.440195083618164,15.748403549194336
49,21.536441802978516,15.08507251739502
50,21.204490661621094,14.687171936035156
51,20.831226348876953,14.743071556091309
52,20.72154426574707,15.006930351257324
53,20.33346939086914,15.378954887390137
54,20.353271484375,14.70958423614502
55,20.45646858215332,15.595575332641602
56,20.296680450439453,14.26832103729248
57,20.03165054321289,13.912748336791992
58,20.11060333251953,13.986059188842773
59,19.827796936035156,14.143073081970215
60,20.102949142456055,14.251016616821289
61,19.488304138183594,14.109914779663086
62,19.58896827697754,13.477670669555664
63,19.474275588989258,14.232743263244629
64,19.268251419067383,13.114523887634277
65,19.194538116455078,13.219079971313477
66,18.964162826538086,13.048789024353027
67,19.17216682434082,13.130577087402344
68,18.917482376098633,13.03768253326416
69,18.981897354125977,12.896553039550781
70,18.914308547973633,14.459150314331055
71,18.538515090942383,12.913382530212402
72,18.63320541381836,13.12171745300293
73,18.4766845703125,12.92421817779541
74,18.436607360839844,12.66232681274414
75,18.209341049194336,12.250862121582031
76,18.10896110534668,12.365074157714844
77,18.211631774902344,12.450509071350098
78,18.099899291992188,13.676542282104492
79,18.10024070739746,12.241888999938965
80,17.974468231201172,12.056464195251465
81,17.877248764038086,12.299899101257324
82,17.805099487304688,12.876527786254883
83,17.7686710357666,11.890640258789062
84,17.61664581298828,12.03783130645752
85,17.577104568481445,11.887130737304688
86,17.465633392333984,11.484986305236816
87,17.226287841796875,11.741345405578613
88,17.233718872070312,12.721988677978516
89,17.168025970458984,12.350582122802734
90,17.204185485839844,11.393431663513184
91,17.185039520263672,11.54715347290039
92,17.159025192260742,11.133157730102539
93,17.02533721923828,11.530879020690918
94,16.90443229675293,11.825899124145508
95,16.87631607055664,10.943395614624023
96,16.67336654663086,10.984074592590332
97,16.738637924194336,10.965404510498047
98,16.843334197998047,10.87270450592041
99,16.89303207397461,10.93935489654541
100,16.23117446899414,10.830528259277344
101,16.417146682739258,10.977141380310059
102,16.264253616333008,10.760700225830078
103,16.382457733154297,10.882266998291016
104,16.110219955444336,10.6400728225708
105,16.258892059326172,10.931517601013184
106,16.153995513916016,10.632905960083008
107,16.243196487426758,10.555535316467285
108,15.971224784851074,10.437880516052246
109,15.91703987121582,10.34451961517334
110,16.30165672302246,10.772613525390625
111,15.774728775024414,10.652802467346191
112,15.885499954223633,10.31817626953125
113,15.954875946044922,11.257411003112793
114,15.868804931640625,10.974485397338867
115,15.5925874710083,10.332712173461914
116,15.763216972351074,10.155909538269043
117,15.725568771362305,10.044095993041992
118,15.586681365966797,9.949268341064453
119,15.421855926513672,9.985910415649414
120,15.447847366333008,9.858616828918457
121,15.416176795959473,9.84775161743164
122,15.423187255859375,10.082555770874023
123,15.307574272155762,10.191378593444824
124,15.213788032531738,9.728644371032715
125,15.198982238769531,10.022099494934082
126,15.149507522583008,9.79569149017334
127,15.047515869140625,9.87681770324707
128,14.992216110229492,9.79001235961914
129,14.954556465148926,9.78825855255127
130,14.967984199523926,9.247133255004883
131,14.953493118286133,9.348183631896973
132,14.880289077758789,9.620463371276855
133,15.053040504455566,9.36715316772461
134,14.763411521911621,9.78977108001709
135,14.788525581359863,9.98962688446045
136,15.000967979431152,9.370265007019043
137,14.730962753295898,9.193944931030273
138,14.718101501464844,10.441295623779297
139,14.600773811340332,9.20859432220459
140,14.354574203491211,9.002776145935059
141,14.556537628173828,9.317617416381836
142,14.532114028930664,9.271656036376953
143,14.521932601928711,8.834574699401855
144,14.298015594482422,9.213912010192871
145,14.345220565795898,9.049572944641113
146,14.412006378173828,8.814680099487305
147,14.413296699523926,9.120612144470215
148,14.277334213256836,8.962733268737793
149,14.372998237609863,9.316756248474121
150,14.020612716674805,8.66565990447998
151,14.071490287780762,8.80813980102539
152,14.198235511779785,9.520732879638672
153,14.149153709411621,8.487297058105469
154,14.080265998840332,9.08557415008545
155,14.133859634399414,8.921540260314941
156,13.965096473693848,9.182724952697754
157,13.964969635009766,9.397720336914062
158,13.977248191833496,8.632299423217773
159,13.799395561218262,8.573598861694336
160,13.823722839355469,8.51708698272705
161,13.778943061828613,8.43309497833252
162,13.715130805969238,8.478959083557129
163,13.718653678894043,8.440494537353516
164,13.599778175354004,8.443856239318848
165,13.69775390625,8.253814697265625
166,13.700532913208008,8.361664772033691
167,13.4515962600708,9.119073867797852
168,13.707902908325195,8.833108901977539
169,13.68217658996582,8.281414031982422
170,13.43055534362793,8.598298072814941
171,13.530187606811523,8.330450057983398
172,13.392217636108398,8.280478477478027
173,13.38339614868164,8.202661514282227
174,13.412528038024902,8.476373672485352
175,13.410839080810547,7.910460948944092
176,13.222000122070312,8.271389961242676
177,13.318036079406738,7.936992168426514
178,13.124483108520508,7.783824920654297
179,13.273374557495117,7.9719929695129395
180,13.15841007232666,7.985697269439697
181,13.153589248657227,8.380123138427734
182,13.095030784606934,7.950477123260498
183,13.083230018615723,8.086631774902344
184,13.236802101135254,8.349255561828613
185,12.94887638092041,7.751596450805664
186,13.004572868347168,7.7350945472717285
187,12.9448823928833,7.877029895782471
188,13.060653686523438,7.726534843444824
189,12.869263648986816,7.575242042541504
190,13.104449272155762,7.884592056274414
191,12.976042747497559,7.668521881103516
192,13.01971435546875,7.810708522796631
193,12.80601978302002,8.486177444458008
194,12.799213409423828,7.662768840789795
195,12.829609870910645,7.680785179138184
196,12.88944149017334,7.841020584106445
197,12.689786911010742,7.766583442687988
198,12.686006546020508,7.446312427520752
199,12.665746688842773,7.478089809417725
200,12.5484619140625,7.315143585205078
201,12.751261711120605,7.347123146057129
202,12.5214204788208,7.336206912994385
203,12.637679100036621,7.357145309448242
204,12.623266220092773,7.790936470031738
205,12.679292678833008,7.6934003829956055
206,12.557056427001953,7.332768440246582
207,12.484280586242676,7.423853397369385
208,12.530784606933594,7.169013023376465
209,12.41791820526123,7.42219877243042
210,12.419007301330566,7.200068473815918
211,12.30306625366211,7.1423139572143555
212,12.35252571105957,7.231963157653809
213,12.447408676147461,7.509352684020996
214,12.501790046691895,7.244779586791992
215,12.448159217834473,7.419382572174072
216,12.359986305236816,7.563172340393066
217,12.249272346496582,7.068602561950684
218,12.239279747009277,7.482821941375732
219,12.298344612121582,7.319897651672363
220,12.08772087097168,7.19143009185791
221,12.189614295959473,7.371254920959473
222,12.27462100982666,7.045653820037842
223,12.163935661315918,6.930990219116211
224,12.06360912322998,6.851259708404541
225,12.088747024536133,7.14901065826416
226,12.25063705444336,7.040843963623047
227,12.121503829956055,6.867586612701416
228,12.014845848083496,6.997061729431152
229,12.005434036254883,6.82969331741333
230,11.968707084655762,6.77730131149292
231,11.881312370300293,6.768928527832031
232,11.98028564453125,6.848963260650635
233,11.879332542419434,6.905248165130615
234,11.877081871032715,6.979808330535889
235,11.964489936828613,6.8897223472595215
236,11.888262748718262,6.705393314361572
237,11.772357940673828,7.030633926391602
238,11.76290225982666,6.871231555938721
239,11.752581596374512,6.588518142700195
240,11.862360000610352,6.704126834869385
241,11.7665376663208,6.569137096405029
242,11.909627914428711,6.944464206695557
243,11.74774169921875,6.528876781463623
244,11.845647811889648,7.313456058502197
245,11.817575454711914,7.021027088165283
246,11.850690841674805,6.8747334480285645
247,11.629343032836914,6.555374622344971
248,11.670165061950684,6.577754497528076
249,11.570622444152832,6.57106876373291
250,11.544485092163086,6.76400089263916
251,11.620016098022461,6.497415542602539
252,11.661978721618652,6.5399346351623535
253,11.573899269104004,6.445505619049072
254,11.606819152832031,6.874055862426758
255,11.575201034545898,7.26616096496582
256,11.514272689819336,6.475232124328613
257,11.544865608215332,6.521525859832764
258,11.431818962097168,6.293496608734131
259,11.530384063720703,6.873687267303467
260,11.526991844177246,6.6566901206970215
261,11.391489028930664,6.238186359405518
262,11.3848237991333,6.45029878616333
263,11.336764335632324,6.3524885177612305
264,11.385987281799316,6.363589286804199
265,11.324365615844727,6.534057140350342
266,11.500517845153809,6.262930393218994
