epoch,loss,val_loss
0,962.7685546875,601.7799682617188
1,421.2601318359375,253.21116638183594
0,933.4019165039062,567.5164794921875
1,392.79620361328125,239.960205078125
2,183.54693603515625,138.3197479248047
3,126.52082061767578,105.81475067138672
4,103.57621002197266,89.01917266845703
5,90.57605743408203,78.26541900634766
6,81.0534896850586,71.28622436523438
7,75.6049575805664,67.25334930419922
8,71.72321319580078,63.759525299072266
9,69.07904815673828,61.668601989746094
10,67.55310821533203,60.95408248901367
11,65.85575103759766,59.177433013916016
12,65.46037292480469,57.892967224121094
13,64.27535247802734,56.94871520996094
14,63.30735778808594,56.44566345214844
15,62.72724914550781,56.53578567504883
16,62.72008514404297,55.852149963378906
17,61.58388900756836,56.21546936035156
18,61.49636459350586,55.506351470947266
19,61.162899017333984,55.24192810058594
20,61.525108337402344,54.945735931396484
21,60.962982177734375,55.43492126464844
22,61.885013580322266,54.569976806640625
23,60.903751373291016,54.9724006652832
24,60.60566711425781,54.598045349121094
25,60.483219146728516,54.31483840942383
26,61.51389694213867,54.6616325378418
27,61.22360610961914,53.95587158203125
28,60.78168487548828,54.097145080566406
29,60.30234146118164,54.21854782104492
30,60.408905029296875,54.081207275390625
31,60.65781784057617,54.20071792602539
32,61.217960357666016,53.826629638671875
33,60.347442626953125,53.74641418457031
34,59.97541046142578,53.8494873046875
35,60.29155731201172,53.731590270996094
36,59.9273567199707,53.918495178222656
37,60.27977752685547,54.80964279174805
38,60.73820495605469,53.712310791015625
39,60.01809310913086,53.720794677734375
40,59.83142852783203,53.508583068847656
41,59.66071701049805,53.8400764465332
42,60.10182189941406,53.27366638183594
43,59.77883529663086,53.474365234375
44,59.37400817871094,53.301483154296875
45,59.631351470947266,53.42021942138672
46,59.340057373046875,53.41470718383789
47,60.16493225097656,53.88429641723633
48,60.19445037841797,53.06598663330078
49,59.58623123168945,53.80856704711914
50,59.50727844238281,53.15117645263672
51,59.13005447387695,53.167354583740234
52,59.54096603393555,53.18266677856445
53,59.551822662353516,53.504154205322266
54,59.418121337890625,53.146915435791016
55,59.191097259521484,53.2170295715332
56,59.95307159423828,53.3039436340332
57,59.597625732421875,53.239253997802734
58,59.762535095214844,53.25840377807617
59,60.36635971069336,53.106815338134766
60,59.9074592590332,52.97966766357422
61,59.635005950927734,53.56310272216797
62,59.5733642578125,53.1109733581543
63,59.205013275146484,52.980743408203125
64,59.296627044677734,53.09013748168945
65,60.28769302368164,53.23969268798828
66,59.380889892578125,53.1416130065918
67,59.636661529541016,53.02336883544922
68,59.27531051635742,52.77263259887695
69,59.25992202758789,52.960933685302734
70,59.55894088745117,52.950645446777344
71,59.35848617553711,52.837528228759766
72,59.19703674316406,52.998111724853516
73,59.08521270751953,52.83830261230469
74,59.333457946777344,53.71179962158203
75,59.87334442138672,52.90724182128906
76,59.21957778930664,52.962501525878906
77,59.247528076171875,52.900390625
78,59.25843048095703,52.96530532836914
79,59.477237701416016,52.798484802246094
80,59.04476547241211,54.763023376464844
81,59.580196380615234,52.89022445678711
82,59.05315399169922,53.01069641113281
83,59.0929069519043,53.0356559753418
