epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
89,6.617286682128906,9.760953903198242,6.321710109710693,9.729273796081543
90,6.477691650390625,9.611540794372559,5.966557502746582,9.381094932556152
91,6.316338539123535,9.457643508911133,5.969050407409668,9.402511596679688
92,6.177906036376953,9.305352210998535,5.671607494354248,9.077503204345703
93,5.970929145812988,9.0805025100708,5.445845127105713,8.88056755065918
94,5.871943950653076,9.005255699157715,5.296051502227783,8.754130363464355
95,5.625158309936523,8.736091613769531,5.147438049316406,8.594209671020508
96,5.519274711608887,8.6152982711792,4.973686695098877,8.424373626708984
97,5.352385520935059,8.446578025817871,4.801887035369873,8.24621295928955
98,5.202303409576416,8.292191505432129,4.872025489807129,8.259160995483398
99,5.09655237197876,8.175533294677734,4.727004528045654,8.138900756835938
100,5.020084381103516,8.093143463134766,4.415926456451416,7.839420795440674
101,4.823582172393799,7.88417911529541,4.330104827880859,7.765385150909424
102,4.725701332092285,7.783095359802246,4.360310077667236,7.7922587394714355
103,4.624827861785889,7.663198947906494,4.196549415588379,7.584781646728516
104,4.508293628692627,7.533901214599609,3.997732162475586,7.382042407989502
105,4.371641159057617,7.392431735992432,3.8784091472625732,7.270543098449707
106,4.3318867683410645,7.335097789764404,3.7678470611572266,7.135179042816162
107,4.2448530197143555,7.235116481781006,3.659106731414795,7.036642551422119
108,4.115882873535156,7.091943740844727,3.6181223392486572,6.977193355560303
109,4.1286115646362305,7.088166236877441,3.5804765224456787,6.903436660766602
110,3.931591749191284,6.88683557510376,3.476672887802124,6.800364017486572
111,3.8570733070373535,6.80330228805542,3.3201651573181152,6.65079402923584
112,3.760154962539673,6.691823959350586,3.326773166656494,6.617909908294678
113,3.7350244522094727,6.6537251472473145,3.2152962684631348,6.493250846862793
114,3.6068310737609863,6.520564079284668,3.1620304584503174,6.404200553894043
115,3.5164031982421875,6.4196271896362305,3.081932544708252,6.31032133102417
116,3.444331645965576,6.332756519317627,3.4221534729003906,6.61338996887207
117,3.4138762950897217,6.288439750671387,2.925130605697632,6.1180806159973145
118,3.2974941730499268,6.159647464752197,2.8287975788116455,6.008327960968018
119,3.2974095344543457,6.144855976104736,2.7821204662323,5.959874153137207
120,3.1887032985687256,6.026127338409424,2.7440896034240723,5.883233547210693
121,3.114856004714966,5.93414306640625,2.711035966873169,5.820689678192139
