epoch,loss,val_loss
0,448.2835693359375,171.16893005371094
1,148.11839294433594,131.25827026367188
2,130.06173706054688,126.09292602539062
3,124.15970611572266,121.21318817138672
4,123.82488250732422,120.08464813232422
5,120.39051055908203,117.39070892333984
6,117.50540924072266,112.8373031616211
7,114.51099395751953,113.92774200439453
8,114.5897445678711,112.51266479492188
9,113.67605590820312,112.66700744628906
10,113.95744323730469,114.33382415771484
11,111.13455963134766,110.87574768066406
12,110.2193603515625,108.59031677246094
13,109.82762908935547,104.90336608886719
14,108.85464477539062,108.64286041259766
15,107.48263549804688,105.40330505371094
16,107.23052978515625,104.98326110839844
17,106.34468841552734,104.99320220947266
18,105.84878540039062,103.72010803222656
19,106.04269409179688,102.71682739257812
20,102.67716979980469,104.50982666015625
21,102.81371307373047,103.02435302734375
22,101.05513000488281,101.23697662353516
23,102.5701675415039,100.2031478881836
24,102.18334197998047,99.45822143554688
25,101.22484588623047,100.8158187866211
26,99.63182067871094,104.5584487915039
27,99.99336242675781,101.22608184814453
28,98.15227508544922,97.05863189697266
29,99.82662963867188,96.17158508300781
30,97.3055648803711,96.9203109741211
31,97.0792007446289,96.39484405517578
32,97.21868133544922,97.87513732910156
33,96.63614654541016,97.19526672363281
34,96.49716186523438,94.07747650146484
35,96.13716888427734,94.9986343383789
36,94.07878875732422,95.98072814941406
37,96.80785369873047,96.20549774169922
38,94.44327545166016,93.92594909667969
39,95.55812072753906,94.11354064941406
40,93.88130950927734,92.31195831298828
41,93.56983947753906,96.7958984375
42,93.48294067382812,93.09312438964844
43,92.29634094238281,91.70732116699219
44,92.77654266357422,90.48158264160156
45,92.33938598632812,88.59130096435547
46,92.2021713256836,93.27574920654297
47,92.59300231933594,91.85371398925781
48,90.8274154663086,91.9429702758789
49,90.96723175048828,89.97411346435547
50,90.01287841796875,86.34408569335938
51,89.60948944091797,88.49286651611328
52,90.19001007080078,90.2462387084961
53,89.79437255859375,87.94293975830078
54,89.98762512207031,89.6282730102539
55,88.76597595214844,86.90032196044922
56,89.18603515625,87.9258041381836
57,88.44966125488281,89.0329818725586
58,88.10884094238281,88.5506362915039
59,87.15763854980469,85.82414245605469
60,87.69319915771484,87.3677749633789
61,87.99449157714844,86.70477294921875
62,86.30421447753906,86.81002044677734
63,86.22408294677734,88.04878234863281
64,87.40392303466797,86.09749603271484
65,86.59637451171875,86.4468765258789
66,86.03487396240234,85.20065307617188
67,86.25789642333984,89.02204895019531
68,86.18926239013672,86.32398223876953
69,85.3106460571289,86.28926086425781
70,86.43455505371094,84.96964263916016
71,85.69672393798828,86.79491424560547
72,84.41899871826172,87.3021469116211
73,84.93367767333984,85.5337142944336
74,83.95060729980469,83.89168548583984
75,84.57866668701172,85.98738861083984
76,84.49092864990234,84.71955108642578
77,83.81783294677734,85.50071716308594
78,82.20050811767578,83.3445053100586
79,85.40196990966797,82.33586883544922
80,83.90367126464844,82.1549072265625
81,83.8699722290039,86.86671447753906
82,82.44410705566406,84.12222290039062
83,83.34210968017578,82.92224884033203
84,83.7817611694336,83.06241607666016
85,82.95124816894531,82.9043197631836
86,82.45976257324219,81.93233489990234
87,84.22775268554688,81.2025146484375
88,82.76708221435547,83.29325103759766
89,81.95573425292969,84.90625762939453
90,84.16757202148438,80.82111358642578
91,81.3601303100586,83.1181640625
92,81.18023681640625,79.73722076416016
93,81.74539184570312,79.01961517333984
94,82.27623748779297,82.16571044921875
95,81.63933563232422,81.83761596679688
96,80.54129028320312,80.64826202392578
97,81.58728790283203,79.82353973388672
98,80.79495239257812,79.42173767089844
99,80.33223724365234,83.1549072265625
100,82.4852294921875,82.31816101074219
101,80.69188690185547,79.83555603027344
102,80.62785339355469,82.06834411621094
103,80.18751525878906,81.15901947021484
104,81.22123718261719,78.2740707397461
105,80.81803894042969,78.46704864501953
106,79.4901351928711,80.45858001708984
107,81.5923843383789,81.60791778564453
108,79.54788970947266,82.05811309814453
109,80.21929931640625,80.90249633789062
110,81.1460952758789,79.60338592529297
111,80.37294006347656,81.65987396240234
112,80.11968994140625,80.45462036132812
113,79.0524673461914,80.70781707763672
114,81.4790267944336,81.40043640136719
115,78.64559936523438,81.1473388671875
116,79.75096893310547,81.08314514160156
117,80.42237091064453,78.39908599853516
118,80.33139038085938,78.70952606201172
119,79.11457824707031,77.705810546875
120,79.65907287597656,77.95326232910156
121,79.23880004882812,81.38702392578125
122,79.98316955566406,80.48611450195312
123,79.02196502685547,78.54414367675781
124,78.56230163574219,78.26165771484375
125,78.26934051513672,82.21256256103516
126,78.92951965332031,78.69447326660156
127,77.416748046875,79.73247528076172
128,80.53685760498047,80.49456024169922
129,78.5008544921875,79.07066345214844
130,78.5291748046875,77.39852142333984
131,78.26239776611328,84.00662994384766
132,78.80693817138672,78.7977294921875
133,78.93328857421875,78.43767547607422
134,77.9175796508789,80.04747772216797
135,79.11465454101562,76.7855224609375
136,80.23171997070312,78.21293640136719
137,78.61701965332031,78.7509994506836
138,78.30401611328125,75.99417877197266
139,77.68231964111328,76.35179138183594
140,78.3122329711914,79.71253204345703
141,78.75405883789062,76.51534271240234
142,78.40213775634766,78.51617431640625
143,76.94418334960938,76.09735107421875
144,78.01966857910156,79.5834732055664
145,78.5010757446289,78.44165802001953
146,79.09012603759766,76.81159973144531
147,77.55406951904297,77.60774230957031
148,78.47052001953125,77.46621704101562
149,78.7400894165039,78.93870544433594
150,77.17198181152344,78.93309783935547
151,79.1884765625,79.08882141113281
152,78.76726531982422,77.03773498535156
153,77.50562286376953,77.51124572753906
