epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
89,9.280488014221191,13.654073715209961,11.039994239807129,13.691134452819824
90,9.044050216674805,13.419432640075684,11.029651641845703,13.699931144714355
91,8.820055961608887,13.191682815551758,10.585861206054688,13.325679779052734
92,8.662643432617188,13.056110382080078,10.318084716796875,13.037650108337402
93,8.422287940979004,12.818316459655762,10.074743270874023,12.799955368041992
94,8.162863731384277,12.55238151550293,9.970544815063477,12.723433494567871
95,8.033928871154785,12.447486877441406,9.749692916870117,12.49402904510498
96,7.818295955657959,12.21241283416748,9.580083847045898,12.5368013381958
97,7.713566780090332,12.137743949890137,9.2212553024292,12.033992767333984
98,7.454922676086426,11.891615867614746,8.987208366394043,11.822066307067871
99,7.312028884887695,11.731069564819336,8.935824394226074,11.781479835510254
100,7.091729164123535,11.503507614135742,8.637317657470703,11.54873275756836
101,6.857293605804443,11.286465644836426,8.539079666137695,11.377337455749512
102,6.716943740844727,11.136898040771484,8.4237060546875,11.2749605178833
103,6.588637351989746,11.024593353271484,8.446391105651855,11.349888801574707
104,6.423285961151123,10.850414276123047,8.066328048706055,10.952351570129395
105,6.273498058319092,10.708456993103027,7.9919257164001465,10.853307723999023
106,6.102772235870361,10.540403366088867,8.26753044128418,11.118490219116211
107,5.999045372009277,10.438421249389648,7.533873558044434,10.484478950500488
108,5.872437000274658,10.317402839660645,7.38095760345459,10.354365348815918
109,5.690878868103027,10.115153312683105,7.362486362457275,10.29801082611084
110,5.666236400604248,10.093344688415527,7.061605930328369,10.031645774841309
111,5.424619197845459,9.871082305908203,6.965442657470703,9.911234855651855
112,5.275389671325684,9.705436706542969,6.866456985473633,9.831506729125977
113,5.169862747192383,9.599518775939941,6.681856155395508,9.694122314453125
114,5.095490455627441,9.524540901184082,6.531942844390869,9.537306785583496
115,4.999152183532715,9.409684181213379,6.488729953765869,9.496781349182129
116,4.850221157073975,9.2769193649292,6.287841796875,9.299050331115723
117,4.691991806030273,9.112232208251953,6.432962894439697,9.470781326293945
118,4.678950786590576,9.081247329711914,6.537195682525635,9.552465438842773
119,4.645335674285889,9.069372177124023,5.94901180267334,8.980290412902832
