epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
0,888.393310546875,903.1865234375,814.5762329101562,838.4965209960938
1,804.2041625976562,813.450439453125,790.5348510742188,808.2352294921875
2,650.8322143554688,662.4976196289062,590.4686279296875,611.8634033203125
3,569.458740234375,577.7850341796875,546.67724609375,564.4146118164062
4,541.004638671875,546.7352294921875,528.93408203125,544.7488403320312
5,529.2514038085938,533.8615112304688,522.3487548828125,536.8721313476562
6,525.2618408203125,528.915771484375,520.179931640625,533.8619995117188
7,523.9739379882812,527.0546875,519.5679931640625,532.6021728515625
8,523.3103637695312,526.0167236328125,518.710205078125,531.2927856445312
9,500.070556640625,502.3609619140625,401.1998596191406,416.9933166503906
10,347.875244140625,353.84967041015625,306.2333068847656,320.26654052734375
11,283.76666259765625,289.7193298339844,257.476318359375,269.8431701660156
12,239.91249084472656,245.34129333496094,216.58676147460938,227.60354614257812
13,201.58026123046875,206.7582244873047,186.27792358398438,195.80935668945312
14,176.26263427734375,181.06686401367188,164.2834014892578,172.92897033691406
15,156.78851318359375,161.1857147216797,147.34085083007812,154.96820068359375
16,140.53005981445312,144.77037048339844,132.5054931640625,139.51593017578125
17,127.20415496826172,131.17259216308594,120.10472106933594,126.68854522705078
18,115.322265625,119.35301971435547,109.45665740966797,115.61878204345703
19,105.09003448486328,109.16889190673828,100.0389404296875,105.78126525878906
20,98.14205932617188,101.77975463867188,95.29158782958984,99.65176391601562
21,90.98238372802734,94.18170928955078,87.39399719238281,92.13138580322266
22,83.99468231201172,87.16322326660156,79.40412139892578,84.3436508178711
23,75.79066467285156,79.75650787353516,72.15606689453125,77.49283599853516
24,70.10055541992188,74.1304931640625,67.44895935058594,72.43856048583984
25,65.86414337158203,69.71832275390625,63.59303283691406,68.35266876220703
26,62.341251373291016,66.16999816894531,61.44441604614258,66.05780792236328
27,60.37248992919922,64.11849212646484,57.09367370605469,61.93162536621094
28,56.65740966796875,60.14959716796875,55.12504577636719,59.32555389404297
29,53.70956039428711,57.483638763427734,53.092227935791016,57.56191635131836
30,51.659603118896484,55.096229553222656,49.8885383605957,54.37544631958008
31,49.60591125488281,53.126651763916016,47.96167755126953,52.5530891418457
32,47.61939239501953,51.11897659301758,46.26207733154297,50.7909049987793
33,46.129825592041016,49.54661560058594,44.78773498535156,49.24605941772461
34,44.71029281616211,48.23304748535156,43.78505325317383,48.12028121948242
35,43.628814697265625,47.079750061035156,43.13823318481445,47.5308837890625
36,42.62957000732422,46.10208511352539,41.71013259887695,46.0318717956543
37,41.49698257446289,45.1055908203125,40.54985809326172,44.878135681152344
38,41.64152145385742,45.159942626953125,40.54613494873047,44.935550689697266
39,40.053565979003906,43.888511657714844,39.44572448730469,43.55615997314453
40,39.28840637207031,43.05672073364258,38.4892692565918,42.90392303466797
41,38.96903610229492,42.643760681152344,39.84506607055664,43.993125915527344
42,38.60401153564453,42.08427429199219,37.69084548950195,41.78230667114258
43,37.49241638183594,41.32527160644531,36.837493896484375,41.15031051635742
44,36.59795379638672,40.985382080078125,35.524757385253906,40.372684478759766
45,37.09442138671875,40.713348388671875,36.280067443847656,40.4857292175293
46,35.59405517578125,39.76875305175781,34.4558219909668,39.442169189453125
47,33.3097038269043,38.673404693603516,33.37448501586914,38.676265716552734
48,32.65037536621094,38.12551498413086,32.59246826171875,37.998043060302734
49,32.0821533203125,37.652347564697266,32.017822265625,37.51290512084961
50,32.16102981567383,37.56362533569336,31.92530632019043,37.32305145263672
51,31.16863441467285,36.88713073730469,31.57654571533203,37.132896423339844
52,30.822437286376953,36.623008728027344,30.94464683532715,36.44732666015625
53,30.361806869506836,36.16082000732422,30.381927490234375,35.934852600097656
54,30.21486473083496,35.876399993896484,30.1002197265625,35.666622161865234
55,29.477346420288086,35.44432067871094,30.097412109375,35.55328369140625
56,29.199970245361328,35.06143569946289,29.42852020263672,34.96998977661133
57,28.744035720825195,34.720218658447266,29.115285873413086,34.541015625
58,28.414390563964844,34.437923431396484,28.72927474975586,34.3489990234375
59,27.934650421142578,34.10689163208008,29.744260787963867,34.91899108886719
60,28.15930938720703,34.080528259277344,28.238956451416016,33.93906021118164
61,27.546192169189453,33.59535217285156,27.6297664642334,33.43423080444336
62,26.902559280395508,33.157562255859375,27.48415184020996,33.35552215576172
63,26.697166442871094,33.00875473022461,26.572265625,32.79716491699219
64,26.403079986572266,32.77320098876953,26.50989532470703,32.59230422973633
65,25.990659713745117,32.550148010253906,25.647674560546875,32.351219177246094
66,25.653825759887695,32.25004959106445,25.616931915283203,32.026248931884766
67,25.059429168701172,31.824413299560547,24.757028579711914,31.463909149169922
68,24.704362869262695,31.499984741210938,24.808643341064453,31.337142944335938
69,24.70528793334961,31.36440086364746,24.300134658813477,31.104862213134766
70,24.195514678955078,31.051376342773438,24.183502197265625,30.904926300048828
71,23.881074905395508,30.780681610107422,23.966949462890625,30.81138801574707
72,23.521759033203125,30.497806549072266,23.23250389099121,30.30057716369629
73,23.20611000061035,30.309785842895508,23.058576583862305,30.0598087310791
74,22.846548080444336,30.00270652770996,22.56927490234375,29.810922622680664
75,22.650423049926758,29.797080993652344,22.199607849121094,29.432842254638672
76,22.27107810974121,29.518280029296875,22.229782104492188,29.52532196044922
77,21.918174743652344,29.23845672607422,21.748760223388672,29.218372344970703
78,21.787582397460938,29.095417022705078,21.35012435913086,28.79413414001465
79,21.59617042541504,28.979991912841797,21.378032684326172,28.733444213867188
80,21.326740264892578,28.74919319152832,20.877134323120117,28.492919921875
81,21.186887741088867,28.6318302154541,20.62104606628418,28.241539001464844
82,20.63509750366211,28.214038848876953,20.275480270385742,28.229389190673828
83,20.385419845581055,28.007448196411133,19.84423828125,27.74407958984375
84,20.156982421875,27.849363327026367,19.72200584411621,27.580230712890625
85,19.952173233032227,27.610132217407227,19.23702049255371,27.36947250366211
86,19.694520950317383,27.432096481323242,19.162464141845703,27.391172409057617
87,19.444948196411133,27.25370216369629,18.797975540161133,26.923654556274414
88,19.12965965270996,27.053194046020508,18.508766174316406,26.729829788208008
89,18.85342025756836,26.879091262817383,18.375179290771484,26.755311965942383
90,18.795408248901367,26.71653175354004,17.887073516845703,26.475587844848633
91,18.45966148376465,26.553165435791016,17.71370506286621,26.291038513183594
92,18.33409309387207,26.4529972076416,17.607458114624023,26.296546936035156
93,18.198877334594727,26.295856475830078,17.312036514282227,26.036054611206055
94,17.8040771484375,26.02984619140625,17.1597900390625,25.785688400268555
95,17.77140235900879,25.95097541809082,16.8225154876709,25.670089721679688
96,17.50572967529297,25.780269622802734,16.508630752563477,25.52121353149414
97,17.382165908813477,25.692636489868164,16.61501121520996,25.522502899169922
98,17.248502731323242,25.540021896362305,16.333423614501953,25.279565811157227
99,16.92435646057129,25.33003807067871,16.00950050354004,25.148067474365234
100,16.678808212280273,25.185577392578125,15.778726577758789,24.897747039794922
101,16.705142974853516,25.1271915435791,15.659798622131348,24.750558853149414
102,16.603878021240234,25.05721092224121,15.511241912841797,24.697507858276367
103,16.301021575927734,24.872045516967773,15.26469612121582,24.50697135925293
104,16.146526336669922,24.732084274291992,15.185343742370605,24.37358283996582
105,16.04905891418457,24.656639099121094,14.83642864227295,24.24924087524414
106,15.74570369720459,24.49640464782715,14.779730796813965,24.25419044494629
107,15.698243141174316,24.393587112426758,14.770322799682617,24.18422508239746
108,15.554717063903809,24.303682327270508,14.42154312133789,23.953853607177734
109,15.460906028747559,24.204605102539062,14.445840835571289,23.907438278198242
110,15.51655101776123,24.224327087402344,15.201995849609375,24.207670211791992
111,16.08747100830078,24.476398468017578,14.196317672729492,23.827253341674805
112,15.014379501342773,23.911880493164062,13.912149429321289,23.703224182128906
113,14.763569831848145,23.80466651916504,13.72766399383545,23.490314483642578
114,14.77715015411377,23.728736877441406,13.677580833435059,23.345888137817383
115,14.574328422546387,23.55144691467285,13.430419921875,23.17875862121582
116,14.464542388916016,23.48358917236328,13.315513610839844,23.209150314331055
117,14.309497833251953,23.41460418701172,13.73361873626709,23.162355422973633
118,14.387496948242188,23.38113784790039,13.126875877380371,23.04505729675293
119,14.037487030029297,23.25196075439453,12.863931655883789,22.805334091186523
