epoch,loss,val_loss
0,841.4501342773438,567.83984375
1,333.3294372558594,191.06317138671875
2,170.34097290039062,145.86903381347656
3,137.54283142089844,126.87638854980469
4,121.31127166748047,111.38545227050781
5,112.87295532226562,103.57904052734375
6,106.22357940673828,98.9894790649414
7,103.95586395263672,100.3805160522461
8,99.73400115966797,93.10400390625
9,97.94837951660156,91.06824493408203
10,96.17325592041016,94.56256866455078
11,94.436279296875,91.39854431152344
12,92.7047119140625,86.78407287597656
13,91.81962585449219,87.87240600585938
14,90.68073272705078,88.80587768554688
15,88.28612518310547,80.11356353759766
16,87.68708038330078,83.7373275756836
17,86.62586975097656,84.41645050048828
18,86.96678924560547,84.75389862060547
19,85.0804443359375,81.60591888427734
20,83.6378173828125,80.49845123291016
21,85.46894073486328,76.2697525024414
22,83.86898040771484,76.86883544921875
23,83.82274627685547,78.03231811523438
24,81.79017639160156,77.17265319824219
25,80.72044372558594,75.998291015625
26,80.33646392822266,79.68644714355469
27,80.33438110351562,76.67845153808594
28,79.29133605957031,75.44404602050781
29,78.72491455078125,75.92112731933594
30,76.72889709472656,77.64447784423828
31,77.7492446899414,73.288818359375
32,77.87657928466797,74.46546173095703
33,78.05836486816406,72.27705383300781
34,76.3504409790039,74.26560974121094
35,76.75617218017578,71.05574035644531
36,77.02204895019531,68.20375061035156
37,75.98745727539062,74.02594757080078
38,77.17561340332031,75.67740631103516
39,75.26211547851562,71.72229766845703
40,72.6325912475586,69.51136016845703
41,74.88391876220703,71.70297241210938
42,75.21431732177734,66.86882019042969
43,75.02291107177734,71.11933135986328
44,71.93601989746094,68.2468032836914
45,72.62114715576172,72.39812469482422
46,75.49504852294922,70.6107406616211
47,74.16134643554688,72.63775634765625
48,74.41692352294922,70.50984954833984
49,71.21743774414062,66.52427673339844
50,72.59846496582031,68.77391052246094
51,72.4249496459961,69.36140441894531
52,71.86099243164062,66.12865447998047
53,72.4974136352539,70.16263580322266
54,70.85417938232422,66.71101379394531
55,71.61634063720703,66.67329406738281
56,70.16378784179688,68.7198486328125
57,71.44343566894531,68.93885803222656
58,70.50557708740234,69.59248352050781
59,69.59705352783203,67.38264465332031
60,69.66265106201172,65.2353286743164
61,70.72468566894531,66.90807342529297
62,70.92794799804688,66.1771240234375
63,70.42181396484375,66.8489761352539
