epoch,loss,val_loss
0,387.35791015625,79.69715881347656
1,66.12914276123047,48.98279571533203
2,50.93379211425781,41.33757400512695
3,44.79304122924805,37.05657196044922
4,41.81197738647461,33.843727111816406
5,39.24791717529297,32.4397087097168
6,37.42163848876953,30.85738754272461
7,35.64846420288086,29.225587844848633
0,381.3019714355469,84.50917053222656
1,66.15911865234375,47.58952713012695
2,49.42805862426758,40.10103988647461
3,44.32582092285156,37.46157455444336
4,41.36646270751953,35.89104461669922
5,38.70220947265625,33.26388931274414
6,36.93632125854492,30.779756546020508
7,35.54851150512695,29.71432113647461
8,34.320587158203125,28.94476318359375
9,33.153499603271484,27.836315155029297
10,32.169097900390625,26.41862678527832
11,31.634328842163086,25.936241149902344
12,30.787431716918945,25.639694213867188
13,29.99286651611328,25.8048095703125
14,29.342370986938477,24.87643814086914
15,29.361896514892578,23.450183868408203
16,28.737350463867188,23.288135528564453
17,28.135147094726562,22.511022567749023
18,28.01171875,22.195655822753906
19,27.150550842285156,23.203210830688477
20,26.643779754638672,22.874916076660156
21,26.938608169555664,21.540674209594727
22,26.34343147277832,21.93427848815918
23,26.169992446899414,20.852313995361328
24,25.527420043945312,21.045909881591797
25,25.712203979492188,20.008560180664062
26,25.19481086730957,21.175373077392578
27,25.01436424255371,21.43004608154297
28,24.776458740234375,19.571279525756836
29,24.631084442138672,19.798017501831055
30,24.179716110229492,18.907804489135742
31,24.208663940429688,19.953725814819336
32,23.965295791625977,19.1075496673584
33,23.706491470336914,18.472183227539062
34,23.5114688873291,18.351470947265625
35,23.261856079101562,18.059310913085938
36,23.161678314208984,19.218185424804688
37,23.05733299255371,18.032686233520508
38,22.885610580444336,18.36480140686035
39,22.528444290161133,18.88056182861328
40,22.497955322265625,17.12638282775879
41,22.265151977539062,17.24087142944336
42,22.216379165649414,17.403261184692383
43,21.85430145263672,17.315778732299805
44,21.81965446472168,17.134098052978516
45,21.78390884399414,17.26011848449707
46,21.550657272338867,16.70845603942871
47,21.66638946533203,16.65593147277832
48,21.40620231628418,16.298839569091797
49,21.39055061340332,17.59703826904297
50,21.054407119750977,15.753174781799316
51,21.014881134033203,16.375232696533203
52,20.840932846069336,16.061857223510742
53,20.735692977905273,16.374492645263672
54,20.550289154052734,15.590856552124023
55,20.401845932006836,16.112428665161133
56,20.607454299926758,15.904840469360352
57,20.44638442993164,15.446028709411621
58,20.210147857666016,15.5777006149292
59,20.199979782104492,15.864363670349121
60,19.887311935424805,15.372556686401367
